,Study ID,Participant ID,Native,Designer,Test ID,Test type,Trial ID,Font,Sample,Category,Response,Correct,Seen,Foil,Response time,JoM,JoL,Date
920,Pilot,12,yes,Non-designer,2,recognition,1,inputsans,waiting,word,Probably not seen,0.3333333333333333,seen,,2199,57,very easy to read,01-02-2019 17:03
921,Pilot,12,yes,Non-designer,2,recognition,2,inputsans,mostly,word,Probably seen,0.6666666666666666,seen,,1552,57,very easy to read,01-02-2019 17:03
922,Pilot,12,yes,Non-designer,2,recognition,3,inputsans,crowd,word,Probably not seen,0.6666666666666667,non-seen,,1767,57,very easy to read,01-02-2019 17:03
923,Pilot,12,yes,Non-designer,2,recognition,4,inputsans,series,word,Probably seen,0.6666666666666666,seen,,1505,57,very easy to read,01-02-2019 17:03
924,Pilot,12,yes,Non-designer,2,recognition,5,inputsans,braded,non-word,Sure not seen,1,non-seen,,1674,57,very easy to read,01-02-2019 17:03
925,Pilot,12,yes,Non-designer,2,recognition,6,inputsans,certainly,word,Sure seen,0,non-seen,,1758,57,very easy to read,01-02-2019 17:03
926,Pilot,12,yes,Non-designer,2,recognition,7,inputsans,muscles,word,Probably seen,0.6666666666666666,seen,,1785,57,very easy to read,01-02-2019 17:03
927,Pilot,12,yes,Non-designer,2,recognition,8,inputsans,continated,non-word,Sure not seen,1,non-seen,,2062,57,very easy to read,01-02-2019 17:03
928,Pilot,12,yes,Non-designer,2,recognition,9,inputsans,complatible,non-word,Probably not seen,0.6666666666666667,non-seen,,2096,57,very easy to read,01-02-2019 17:03
929,Pilot,12,yes,Non-designer,2,recognition,10,inputsans,norryons,non-word,Sure seen,1,seen,,2488,57,very easy to read,01-02-2019 17:03
930,Pilot,12,yes,Non-designer,2,recognition,11,inputsans,splectore,non-word,Sure seen,1,seen,,1513,57,very easy to read,01-02-2019 17:03
931,Pilot,12,yes,Non-designer,2,recognition,12,inputsans,official,word,Probably seen,0.33333333333333337,non-seen,,1968,57,very easy to read,01-02-2019 17:03
932,Pilot,12,yes,Non-designer,2,recognition,13,inputsans,farkeyary,non-word,Probably seen,0.6666666666666666,seen,,1944,57,very easy to read,01-02-2019 17:03
933,Pilot,12,yes,Non-designer,2,recognition,14,inputsans,adult,word,Sure not seen,1,non-seen,,2024,57,very easy to read,01-02-2019 17:03
934,Pilot,12,yes,Non-designer,2,recognition,15,inputsans,empreases,non-word,Probably not seen,0.6666666666666667,non-seen,,1865,57,very easy to read,01-02-2019 17:03
935,Pilot,12,yes,Non-designer,2,recognition,16,inputsans,drankes,non-word,Probably not seen,0.3333333333333333,seen,,1894,57,very easy to read,01-02-2019 17:03
936,Pilot,13,yes,Non-designer,1,lexical,1,inputsans,elemselles,non-word,Sure non-word,1,,,3602,36,easy to read,29-01-2019 17:49
937,Pilot,13,yes,Non-designer,1,lexical,2,inputsans,better,word,Sure word,1,,,1826,36,easy to read,29-01-2019 17:49
938,Pilot,13,yes,Non-designer,1,lexical,3,inputsans,syster,non-word,Sure non-word,1,,,1816,36,easy to read,29-01-2019 17:49
939,Pilot,13,yes,Non-designer,1,lexical,4,inputsans,intersive,non-word,Sure non-word,1,,,2229,36,easy to read,29-01-2019 17:49
940,Pilot,13,yes,Non-designer,1,lexical,5,inputsans,amount,word,Sure word,1,,,1520,36,easy to read,29-01-2019 17:49
941,Pilot,13,yes,Non-designer,1,lexical,6,inputsans,adult,word,Sure word,1,,,1264,36,easy to read,29-01-2019 17:49
942,Pilot,13,yes,Non-designer,1,lexical,7,inputsans,countenth,non-word,Sure non-word,1,,,1747,36,easy to read,29-01-2019 17:49
943,Pilot,13,yes,Non-designer,1,lexical,8,inputsans,dechnology,non-word,Sure non-word,1,,,1134,36,easy to read,29-01-2019 17:49
944,Pilot,13,yes,Non-designer,1,lexical,9,inputsans,giving,word,Sure word,1,,,1567,36,easy to read,29-01-2019 17:49
945,Pilot,13,yes,Non-designer,1,lexical,10,inputsans,beginning,word,Sure word,1,,,961,36,easy to read,29-01-2019 17:49
946,Pilot,13,yes,Non-designer,1,lexical,11,inputsans,established,word,Sure word,1,,,1199,36,easy to read,29-01-2019 17:49
947,Pilot,13,yes,Non-designer,1,lexical,12,inputsans,shough,non-word,Sure non-word,1,,,1657,36,easy to read,29-01-2019 17:49
948,Pilot,13,yes,Non-designer,1,lexical,13,inputsans,resources,word,Sure word,1,,,1407,36,easy to read,29-01-2019 17:49
949,Pilot,13,yes,Non-designer,1,lexical,14,inputsans,afrifite,non-word,Sure non-word,1,,,1424,36,easy to read,29-01-2019 17:49
950,Pilot,13,yes,Non-designer,1,lexical,15,inputsans,strong,word,Sure word,1,,,1464,36,easy to read,29-01-2019 17:49
951,Pilot,13,yes,Non-designer,1,lexical,16,inputsans,labite,non-word,Sure non-word,1,,,1432,36,easy to read,29-01-2019 17:49
952,Pilot,13,yes,Non-designer,1,lexical,17,inputsans,special,word,Sure word,1,,,1408,36,easy to read,29-01-2019 17:49
953,Pilot,13,yes,Non-designer,1,lexical,18,inputsans,starge,non-word,Sure non-word,1,,,1528,36,easy to read,29-01-2019 17:49
954,Pilot,13,yes,Non-designer,1,lexical,19,inputsans,wanted,word,Sure word,1,,,1561,36,easy to read,29-01-2019 17:49
955,Pilot,13,yes,Non-designer,1,lexical,20,inputsans,tempriation,non-word,Sure non-word,1,,,1639,36,easy to read,29-01-2019 17:49
956,Pilot,13,yes,Non-designer,1,recognition,1,inputsans,adult,word,Probably not seen,0.3333333333333333,seen,,2557,36,easy to read,29-01-2019 17:49
957,Pilot,13,yes,Non-designer,1,recognition,2,inputsans,amount,word,Probably seen,0.6666666666666666,seen,,1505,36,easy to read,29-01-2019 17:49
958,Pilot,13,yes,Non-designer,1,recognition,3,inputsans,induches,non-word,Probably seen,0.33333333333333337,non-seen,,2106,36,easy to read,29-01-2019 17:49
959,Pilot,13,yes,Non-designer,1,recognition,4,inputsans,breakfast,word,Probably not seen,0.6666666666666667,non-seen,,1637,36,easy to read,29-01-2019 17:49
960,Pilot,13,yes,Non-designer,1,recognition,5,inputsans,source,word,Probably seen,0.33333333333333337,non-seen,,1639,36,easy to read,29-01-2019 17:49
961,Pilot,13,yes,Non-designer,1,recognition,6,inputsans,countenth,non-word,Sure seen,1,seen,,1786,36,easy to read,29-01-2019 17:49
962,Pilot,13,yes,Non-designer,1,recognition,7,inputsans,spoke,word,Probably not seen,0.6666666666666667,non-seen,,1831,36,easy to read,29-01-2019 17:49
963,Pilot,13,yes,Non-designer,1,recognition,8,inputsans,alteriously,non-word,Probably not seen,0.6666666666666667,non-seen,,5209,36,easy to read,29-01-2019 17:49
964,Pilot,13,yes,Non-designer,1,recognition,9,inputsans,succuader,non-word,Probably not seen,0.6666666666666667,non-seen,,1792,36,easy to read,29-01-2019 17:49
965,Pilot,13,yes,Non-designer,1,recognition,10,inputsans,wanted,word,Probably seen,0.6666666666666666,seen,,1504,36,easy to read,29-01-2019 17:49
966,Pilot,13,yes,Non-designer,1,recognition,11,inputsans,sategontly,non-word,Sure not seen,1,non-seen,,1919,36,easy to read,29-01-2019 17:49
967,Pilot,13,yes,Non-designer,1,recognition,12,inputsans,resources,word,Probably seen,0.6666666666666666,seen,,1664,36,easy to read,29-01-2019 17:49
968,Pilot,13,yes,Non-designer,1,recognition,13,inputsans,belief,word,Probably seen,0.33333333333333337,non-seen,,1456,36,easy to read,29-01-2019 17:49
969,Pilot,13,yes,Non-designer,1,recognition,14,inputsans,syster,non-word,Sure seen,1,seen,,2119,36,easy to read,29-01-2019 17:49
970,Pilot,13,yes,Non-designer,1,recognition,15,inputsans,tempriation,non-word,Sure seen,1,seen,,2219,36,easy to read,29-01-2019 17:49
971,Pilot,13,yes,Non-designer,1,recognition,16,inputsans,dechnology,non-word,Sure seen,1,seen,,1526,36,easy to read,29-01-2019 17:49
972,Pilot,13,yes,Non-designer,2,lexical,1,sansforgetica,schoon,non-word,Sure non-word,1,,,2634,46,easy to read,29-01-2019 17:49
973,Pilot,13,yes,Non-designer,2,lexical,2,sansforgetica,reclapian,non-word,Sure non-word,1,,,1672,46,easy to read,29-01-2019 17:49
974,Pilot,13,yes,Non-designer,2,lexical,3,sansforgetica,producties,non-word,Sure non-word,1,,,2440,46,easy to read,29-01-2019 17:49
975,Pilot,13,yes,Non-designer,2,lexical,4,sansforgetica,anstons,non-word,Sure non-word,1,,,1103,46,easy to read,29-01-2019 17:49
976,Pilot,13,yes,Non-designer,2,lexical,5,sansforgetica,uncregately,non-word,Sure non-word,1,,,1451,46,easy to read,29-01-2019 17:49
977,Pilot,13,yes,Non-designer,2,lexical,6,sansforgetica,ralls,non-word,Sure non-word,1,,,1085,46,easy to read,29-01-2019 17:49
978,Pilot,13,yes,Non-designer,2,lexical,7,sansforgetica,private,word,Sure word,1,,,1496,46,easy to read,29-01-2019 17:49
979,Pilot,13,yes,Non-designer,2,lexical,8,sansforgetica,fractical,non-word,Sure non-word,1,,,2224,46,easy to read,29-01-2019 17:49
980,Pilot,13,yes,Non-designer,2,lexical,9,sansforgetica,trast,non-word,Sure non-word,1,,,1345,46,easy to read,29-01-2019 17:49
981,Pilot,13,yes,Non-designer,2,lexical,10,sansforgetica,threat,word,Sure word,1,,,1791,46,easy to read,29-01-2019 17:49
982,Pilot,13,yes,Non-designer,2,lexical,11,sansforgetica,curonoms,non-word,Sure non-word,1,,,3912,46,easy to read,29-01-2019 17:49
983,Pilot,13,yes,Non-designer,2,lexical,12,sansforgetica,chosen,word,Sure word,1,,,1896,46,easy to read,29-01-2019 17:49
984,Pilot,13,yes,Non-designer,2,lexical,13,sansforgetica,fambolio,non-word,Sure non-word,1,,,1737,46,easy to read,29-01-2019 17:49
985,Pilot,13,yes,Non-designer,2,lexical,14,sansforgetica,pulled,word,Sure word,1,,,1655,46,easy to read,29-01-2019 17:49
986,Pilot,13,yes,Non-designer,2,lexical,15,sansforgetica,music,word,Sure word,1,,,1058,46,easy to read,29-01-2019 17:49
987,Pilot,13,yes,Non-designer,2,lexical,16,sansforgetica,content,word,Sure word,1,,,1044,46,easy to read,29-01-2019 17:49
988,Pilot,13,yes,Non-designer,2,lexical,17,sansforgetica,fifteen,word,Sure word,1,,,986,46,easy to read,29-01-2019 17:49
989,Pilot,13,yes,Non-designer,2,lexical,18,sansforgetica,cancer,word,Sure word,1,,,1222,46,easy to read,29-01-2019 17:49
990,Pilot,13,yes,Non-designer,2,lexical,19,sansforgetica,apart,word,Sure word,1,,,896,46,easy to read,29-01-2019 17:49
991,Pilot,13,yes,Non-designer,2,lexical,20,sansforgetica,supply,word,Sure word,1,,,849,46,easy to read,29-01-2019 17:49
992,Pilot,13,yes,Non-designer,2,recognition,1,sansforgetica,curonoms,non-word,Sure seen,1,seen,,3321,46,easy to read,29-01-2019 17:49
993,Pilot,13,yes,Non-designer,2,recognition,2,sansforgetica,riner,non-word,Probably not seen,0.6666666666666667,non-seen,,1920,46,easy to read,29-01-2019 17:49
994,Pilot,13,yes,Non-designer,2,recognition,3,sansforgetica,supply,word,Probably not seen,0.3333333333333333,seen,,1457,46,easy to read,29-01-2019 17:49
995,Pilot,13,yes,Non-designer,2,recognition,4,sansforgetica,anstons,non-word,Probably seen,0.6666666666666666,seen,,1687,46,easy to read,29-01-2019 17:49
996,Pilot,13,yes,Non-designer,2,recognition,5,sansforgetica,created,word,Probably seen,0.33333333333333337,non-seen,,1602,46,easy to read,29-01-2019 17:49
997,Pilot,13,yes,Non-designer,2,recognition,6,sansforgetica,serry,non-word,Sure not seen,1,non-seen,,1813,46,easy to read,29-01-2019 17:49
998,Pilot,13,yes,Non-designer,2,recognition,7,sansforgetica,fambolio,non-word,Probably not seen,0.3333333333333333,seen,,2504,46,easy to read,29-01-2019 17:49
999,Pilot,13,yes,Non-designer,2,recognition,8,sansforgetica,towever,non-word,Probably not seen,0.6666666666666667,non-seen,,2081,46,easy to read,29-01-2019 17:49
1000,Pilot,13,yes,Non-designer,2,recognition,9,sansforgetica,cancer,word,Sure seen,1,seen,,1591,46,easy to read,29-01-2019 17:49
1001,Pilot,13,yes,Non-designer,2,recognition,10,sansforgetica,families,word,Probably not seen,0.6666666666666667,non-seen,,1769,46,easy to read,29-01-2019 17:49
1002,Pilot,13,yes,Non-designer,2,recognition,11,sansforgetica,threat,word,Probably not seen,0.3333333333333333,seen,,2062,46,easy to read,29-01-2019 17:49
1003,Pilot,13,yes,Non-designer,2,recognition,12,sansforgetica,folitties,non-word,Probably seen,0.33333333333333337,non-seen,,1809,46,easy to read,29-01-2019 17:49
1004,Pilot,13,yes,Non-designer,2,recognition,13,sansforgetica,uncregately,non-word,Probably seen,0.6666666666666666,seen,,1897,46,easy to read,29-01-2019 17:49
1005,Pilot,13,yes,Non-designer,2,recognition,14,sansforgetica,mouth,word,Probably not seen,0.6666666666666667,non-seen,,3351,46,easy to read,29-01-2019 17:49
1006,Pilot,13,yes,Non-designer,2,recognition,15,sansforgetica,apart,word,Probably not seen,0.3333333333333333,seen,,1449,46,easy to read,29-01-2019 17:49
1007,Pilot,13,yes,Non-designer,2,recognition,16,sansforgetica,prices,word,Probably not seen,0.6666666666666667,non-seen,,1200,46,easy to read,29-01-2019 17:49
1008,Pilot,14,yes,Non-designer,1,lexical,1,inputsans,freasional,non-word,Sure non-word,1,,,2200,29,easy to read,29-01-2019 17:28
1009,Pilot,14,yes,Non-designer,1,lexical,2,inputsans,terms,word,Sure word,1,,,1777,29,easy to read,29-01-2019 17:28
1010,Pilot,14,yes,Non-designer,1,lexical,3,inputsans,shough,non-word,Sure non-word,1,,,1807,29,easy to read,29-01-2019 17:28
1011,Pilot,14,yes,Non-designer,1,lexical,4,inputsans,silence,word,Sure word,1,,,1648,29,easy to read,29-01-2019 17:28
1012,Pilot,14,yes,Non-designer,1,lexical,5,inputsans,relaterial,non-word,Sure non-word,1,,,2218,29,easy to read,29-01-2019 17:28
1013,Pilot,14,yes,Non-designer,1,lexical,6,inputsans,prosequents,non-word,Sure non-word,1,,,990,29,easy to read,29-01-2019 17:28
1014,Pilot,14,yes,Non-designer,1,lexical,7,inputsans,whose,word,Sure word,1,,,1443,29,easy to read,29-01-2019 17:28
1015,Pilot,14,yes,Non-designer,1,lexical,8,inputsans,share,word,Sure word,1,,,1030,29,easy to read,29-01-2019 17:28
1016,Pilot,14,yes,Non-designer,1,lexical,9,inputsans,doing,word,Sure word,1,,,873,29,easy to read,29-01-2019 17:28
1017,Pilot,14,yes,Non-designer,1,lexical,10,inputsans,saying,word,Sure word,1,,,1022,29,easy to read,29-01-2019 17:28
1018,Pilot,14,yes,Non-designer,1,lexical,11,inputsans,especiling,non-word,Sure non-word,1,,,1698,29,easy to read,29-01-2019 17:28
1019,Pilot,14,yes,Non-designer,1,lexical,12,inputsans,riddly,non-word,Sure non-word,1,,,1415,29,easy to read,29-01-2019 17:28
1020,Pilot,14,yes,Non-designer,1,lexical,13,inputsans,meress,non-word,Sure non-word,1,,,1184,29,easy to read,29-01-2019 17:28
1021,Pilot,14,yes,Non-designer,1,lexical,14,inputsans,thought,word,Sure word,1,,,1537,29,easy to read,29-01-2019 17:28
1022,Pilot,14,yes,Non-designer,1,lexical,15,inputsans,lonnot,non-word,Sure non-word,1,,,1621,29,easy to read,29-01-2019 17:28
1023,Pilot,14,yes,Non-designer,1,lexical,16,inputsans,middle,word,Sure word,1,,,1585,29,easy to read,29-01-2019 17:28
1024,Pilot,14,yes,Non-designer,1,lexical,17,inputsans,continue,word,Sure word,1,,,944,29,easy to read,29-01-2019 17:28
1025,Pilot,14,yes,Non-designer,1,lexical,18,inputsans,thount,non-word,Sure non-word,1,,,1528,29,easy to read,29-01-2019 17:28
1026,Pilot,14,yes,Non-designer,1,lexical,19,inputsans,liternment,non-word,Sure non-word,1,,,1242,29,easy to read,29-01-2019 17:28
1027,Pilot,14,yes,Non-designer,1,lexical,20,inputsans,older,word,Sure word,1,,,1607,29,easy to read,29-01-2019 17:28
1028,Pilot,14,yes,Non-designer,1,recognition,1,inputsans,modern,word,Probably not seen,0.6666666666666667,non-seen,,3150,29,easy to read,29-01-2019 17:28
1029,Pilot,14,yes,Non-designer,1,recognition,2,inputsans,rountes,non-word,Probably not seen,0.6666666666666667,non-seen,,3961,29,easy to read,29-01-2019 17:28
1030,Pilot,14,yes,Non-designer,1,recognition,3,inputsans,liternment,non-word,Sure seen,1,seen,,1688,29,easy to read,29-01-2019 17:28
1031,Pilot,14,yes,Non-designer,1,recognition,4,inputsans,often,word,Probably seen,0.33333333333333337,non-seen,,1464,29,easy to read,29-01-2019 17:28
1032,Pilot,14,yes,Non-designer,1,recognition,5,inputsans,lonnot,non-word,Probably seen,0.6666666666666666,seen,,1760,29,easy to read,29-01-2019 17:28
1033,Pilot,14,yes,Non-designer,1,recognition,6,inputsans,somehow,word,Probably not seen,0.6666666666666667,non-seen,,1705,29,easy to read,29-01-2019 17:28
1034,Pilot,14,yes,Non-designer,1,recognition,7,inputsans,studies,word,Probably not seen,0.6666666666666667,non-seen,,1407,29,easy to read,29-01-2019 17:28
1035,Pilot,14,yes,Non-designer,1,recognition,8,inputsans,espernence,non-word,Probably not seen,0.6666666666666667,non-seen,,1673,29,easy to read,29-01-2019 17:28
1036,Pilot,14,yes,Non-designer,1,recognition,9,inputsans,prosequents,non-word,Probably seen,0.6666666666666666,seen,,1878,29,easy to read,29-01-2019 17:28
1037,Pilot,14,yes,Non-designer,1,recognition,10,inputsans,societary,non-word,Probably seen,0.33333333333333337,non-seen,,2432,29,easy to read,29-01-2019 17:28
1038,Pilot,14,yes,Non-designer,1,recognition,11,inputsans,whose,word,Sure seen,1,seen,,1408,29,easy to read,29-01-2019 17:28
1039,Pilot,14,yes,Non-designer,1,recognition,12,inputsans,milevate,non-word,Sure not seen,1,non-seen,,1984,29,easy to read,29-01-2019 17:28
1040,Pilot,14,yes,Non-designer,1,recognition,13,inputsans,thought,word,Sure seen,1,seen,,1841,29,easy to read,29-01-2019 17:28
1041,Pilot,14,yes,Non-designer,1,recognition,14,inputsans,thount,non-word,Probably seen,0.6666666666666666,seen,,2152,29,easy to read,29-01-2019 17:28
1042,Pilot,14,yes,Non-designer,1,recognition,15,inputsans,silence,word,Sure seen,1,seen,,1607,29,easy to read,29-01-2019 17:28
1043,Pilot,14,yes,Non-designer,1,recognition,16,inputsans,doing,word,Probably not seen,0.3333333333333333,seen,,1905,29,easy to read,29-01-2019 17:28
1044,Pilot,14,yes,Non-designer,2,lexical,1,sansforgetica,brother,word,Sure word,1,,,2242,56,ok,29-01-2019 17:28
1045,Pilot,14,yes,Non-designer,2,lexical,2,sansforgetica,undulained,non-word,Sure non-word,1,,,1864,56,ok,29-01-2019 17:28
1046,Pilot,14,yes,Non-designer,2,lexical,3,sansforgetica,roaked,non-word,Sure non-word,1,,,1231,56,ok,29-01-2019 17:28
1047,Pilot,14,yes,Non-designer,2,lexical,4,sansforgetica,pangest,non-word,Sure non-word,1,,,2491,56,ok,29-01-2019 17:28
1048,Pilot,14,yes,Non-designer,2,lexical,5,sansforgetica,stready,non-word,Sure non-word,1,,,2615,56,ok,29-01-2019 17:28
1049,Pilot,14,yes,Non-designer,2,lexical,6,sansforgetica,essential,word,Sure word,1,,,1647,56,ok,29-01-2019 17:28
1050,Pilot,14,yes,Non-designer,2,lexical,7,sansforgetica,sompenize,non-word,Sure non-word,1,,,2112,56,ok,29-01-2019 17:28
1051,Pilot,14,yes,Non-designer,2,lexical,8,sansforgetica,although,word,Sure word,1,,,1536,56,ok,29-01-2019 17:28
1052,Pilot,14,yes,Non-designer,2,lexical,9,sansforgetica,gently,word,Probably word,0.6666666666666666,,,4873,56,ok,29-01-2019 17:28
1053,Pilot,14,yes,Non-designer,2,lexical,10,sansforgetica,compagency,non-word,Sure non-word,1,,,9592,56,ok,29-01-2019 17:28
1054,Pilot,14,yes,Non-designer,2,lexical,11,sansforgetica,telephone,word,Sure word,1,,,1849,56,ok,29-01-2019 17:28
1055,Pilot,14,yes,Non-designer,2,lexical,12,sansforgetica,parts,word,Sure word,1,,,4166,56,ok,29-01-2019 17:28
1056,Pilot,14,yes,Non-designer,2,lexical,13,sansforgetica,today,word,Sure word,1,,,1091,56,ok,29-01-2019 17:28
1057,Pilot,14,yes,Non-designer,2,lexical,14,sansforgetica,greater,word,Sure word,1,,,1006,56,ok,29-01-2019 17:28
1058,Pilot,14,yes,Non-designer,2,lexical,15,sansforgetica,coupid,non-word,Sure non-word,1,,,2679,56,ok,29-01-2019 17:28
